Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned
215,1,NJ,17187615.72,3757305.45,10768670.08,164830,4524,FALSE
215,2,NJ,22894783.66,5386246.71,12996157.54,164830,4524,FALSE
215,3,NJ,27789880.9,5736958.69,16662245.25,164830,4524,FALSE
215,4,NJ,14751782.23,5313274.2,9270535.19,164830,4524,FALSE
215,5,NJ,8521833.831,2023474.52,5823722.44,164830,4524,FALSE
215,6,NJ,12287024.58,4423679.16,6914164.15,164830,4524,FALSE
215,7,NJ,12503777.28,3447510.89,5491608.44,164830,4524,FALSE
215,8,NJ,16368252.44,3792431.85,5413522.95,164830,4524,FALSE
215,9,NJ,29507957.03,4867373.56,13703099.5,164830,4524,FALSE
215,10,NJ,22555684.85,4394750.12,10837841.21,164830,4524,FALSE
215,11,NJ,22313402.08,4667461.6,10387475.51,164830,4524,FALSE
215,12,NJ,23657757.47,5892556.05,13187312.03,164830,4524,FALSE
216,1,CO,19367279.51,5709998.42,11147178.07,216430,4450,FALSE
216,2,CO,23625820.02,5513439.74,13551742.06,216430,4450,FALSE
216,3,CO,30204374.88,6634242.74,17492204.04,216430,4450,FALSE
216,4,CO,25098166.84,5309018.43,14759027.55,216430,4450,FALSE
216,5,CO,23002133.49,4752263.54,12189185.98,216430,4450,FALSE
216,6,CO,34736242.33,6360045.37,18778775.18,216430,4450,FALSE
216,7,CO,24870563.4,5803434.46,14339110.07,216430,4450,FALSE
216,8,CO,25908601.04,5247086.16,13715259.91,216430,4450,FALSE
216,9,CO,28698288.21,7997885.96,17960619.42,216430,4450,FALSE
216,10,CO,24585009.34,5951050.73,14125804.71,216430,4450,FALSE
216,11,CO,28611479.17,5691480.61,17399289.44,216430,4450,FALSE
216,12,CO,31726996.08,5978050.49,19086873.46,216430,4450,FALSE
217,1,NJ,27655850.55,5256163.59,15496942.52,112900,4573,FALSE
217,2,NJ,23207983.85,4707809.84,12861810.75,112900,4573,FALSE
217,3,NJ,24366129.08,5175659.72,14371641.96,112900,4573,FALSE
217,4,NJ,16970214.45,4045856.7,7886089.02,112900,4573,FALSE
217,5,NJ,21419054.57,4049263.98,10882730.69,112900,4573,FALSE
217,6,NJ,27052313.33,5719589.52,14362403.34,112900,4573,FALSE
217,7,NJ,17824396.83,4956421.42,10532626.72,112900,4573,FALSE
217,8,NJ,20150206.07,4162109.21,10538890.7,112900,4573,FALSE
217,9,NJ,27203673.68,5801285.51,14330626.63,112900,4573,FALSE
217,10,NJ,19333916.83,4228389.4,11132032.88,112900,4573,FALSE
217,11,NJ,19237707.08,4923631.83,10703035.89,112900,4573,FALSE
217,12,NJ,24089956.82,4082525.49,13363480.49,112900,4573,FALSE
218,1,TX,28682814.77,5531276.21,14315837.04,124650,4495,FALSE
218,2,TX,33707587.66,5338918.72,18091841.39,124650,4495,FALSE
218,3,TX,38811520.35,5941302.53,21244189.38,124650,4495,FALSE
218,4,TX,25420111.18,5647706.57,13049426.31,124650,4495,FALSE
218,5,TX,33113419.84,5031745.89,17935173.1,124650,4495,FALSE
218,6,TX,29929518.63,6107789.77,15719812.17,124650,4495,FALSE
218,7,TX,26167952.24,5177935.83,14612582.76,124650,4495,FALSE
218,8,TX,23247554.23,4214929.72,11726679.7,124650,4495,FALSE
218,9,TX,27391589.82,6063137.02,13688041.96,124650,4495,FALSE
218,10,TX,20416697.19,5613769.81,10378275.23,124650,4495,FALSE
218,11,TX,30253001.01,6127427.81,16610755.59,124650,4495,FALSE
218,12,TX,31195038.41,7467248.75,17699621.88,124650,4495,FALSE
219,1,IL,26932003.36,5539690.74,15630830.37,0,4649,TRUE
219,2,IL,17205139.18,4501590.27,10492388.22,0,4649,TRUE
219,3,IL,29933038.75,4862323.83,16225159.8,0,4649,TRUE
219,4,IL,21758657.62,4489705.07,11032747.41,0,4649,TRUE
219,5,IL,20429387.92,4067913.55,9851335.65,0,4649,TRUE
219,6,IL,22958069.2,4740885.7,10256394.26,0,4649,TRUE
219,7,IL,24232793.38,5301519.89,9208078.1,0,4649,TRUE
219,8,IL,18374444.79,4805920.72,8310910.32,0,4649,TRUE
219,9,IL,25605397.85,6330554.13,13092962.99,0,4649,TRUE
219,10,IL,20827818.04,4910962.45,11219519.7,0,4649,TRUE
219,11,IL,29897920.64,5466530.71,15733450.85,0,4649,TRUE
219,12,IL,32133264.12,6305092.11,16300207.88,0,4649,TRUE
220,1,TX,39019266.47,7075259.18,19739808.73,242850,4519,FALSE
220,2,TX,45560734.85,7354749.84,23463064.52,242850,4519,FALSE
220,3,TX,43774426.85,9049956.57,21218899.24,242850,4519,FALSE
220,4,TX,40389336.29,6053119.36,19970269.49,242850,4519,FALSE
220,5,TX,40142468.79,6950276.42,21208482.27,242850,4519,FALSE
220,6,TX,50482310.66,8353015.22,25897567.71,242850,4519,FALSE
220,7,TX,31480909.47,5771090.49,16154984.84,242850,4519,FALSE
220,8,TX,32168231.72,6863069.08,16279834.19,242850,4519,FALSE
220,9,TX,28880893.68,6291670.18,14917150.79,242850,4519,FALSE
220,10,TX,20514002.06,4614878.11,10095176.45,242850,4519,FALSE
220,11,TX,19178188.51,4189197.45,9165595.53,242850,4519,FALSE
220,12,TX,25358924.24,7939170.88,13273998.9,242850,4519,FALSE
221,1,TX,15076291.37,3215016.74,7486490.96,45710,4524,FALSE
221,2,TX,11461367.34,3334974.37,5692107.76,45710,4524,FALSE
221,3,TX,18514976.74,3988826.72,9544561.76,45710,4524,FALSE
221,4,TX,12517580.22,3300740.21,6126834.76,45710,4524,FALSE
221,5,TX,12407427.05,2984068.94,6272052.13,45710,4524,FALSE
221,6,TX,16823899,3471857.22,8395268.42,45710,4524,FALSE
221,7,TX,13079792.5,2811562.78,6743295.75,45710,4524,FALSE
221,8,TX,14761238.06,2806039.73,7120310.58,45710,4524,FALSE
221,9,TX,17095062.92,3750962.09,8394377.21,45710,4524,FALSE
221,10,TX,15407288.79,3249016.98,7705798.94,45710,4524,FALSE
221,11,TX,13940465.78,3013960.13,7011896.6,45710,4524,FALSE
221,12,TX,18148238.65,4021157.57,9053822.39,45710,4524,FALSE
222,1,IL,34904922.4,6390132.36,18625355,0,4620,TRUE
222,2,IL,33765886.98,6302265.86,18241200.02,0,4620,TRUE
222,3,IL,43355238.21,8507786.47,22659399.52,0,4620,TRUE
222,4,IL,35000570.07,7146302.91,17699843.39,0,4620,TRUE
222,5,IL,34865875.25,6856469.24,18418909.99,0,4620,TRUE
222,6,IL,35304832.34,8438913.31,19098819.34,0,4620,TRUE
222,7,IL,33862794.74,6860840.76,17591365.53,0,4620,TRUE
222,8,IL,37861339.44,6877295.36,20291674.12,0,4620,TRUE
222,9,IL,39797795.66,7634654.89,22030855.88,0,4620,TRUE
222,10,IL,36313928.44,6850557.73,19566102.51,0,4620,TRUE
222,11,IL,32240573.23,6795542.59,17250752.25,0,4620,TRUE
222,12,IL,42343595.49,7794552.5,23165132.25,0,4620,TRUE
223,1,CA,30807982.93,6060282.38,16571026.56,112020,4476,FALSE
223,2,CA,31042527.78,5290538.32,17516671.92,112020,4476,FALSE
223,3,CA,35356020.33,6331962.76,19204192.71,112020,4476,FALSE
223,4,CA,29308118.27,5578751.61,16176337.38,112020,4476,FALSE
223,5,CA,27020888.36,5624280.14,15079004.02,112020,4476,FALSE
223,6,CA,31432196.1,7319832.91,18324805.74,112020,4476,FALSE
223,7,CA,20082111.46,5595462.22,11440403.01,112020,4476,FALSE
223,8,CA,26888042.03,4668108.31,16034842.11,112020,4476,FALSE
223,9,CA,31497764.29,6054863.21,17858544.9,112020,4476,FALSE
223,10,CA,24683973.89,4901793.41,13583926.19,112020,4476,FALSE
223,11,CA,22907349.6,5750303.61,13600579.99,112020,4476,FALSE
223,12,CA,31603781.97,5974085.92,18046280.86,112020,4476,FALSE
224,1,GA,40722688.32,7978799.63,24579772.12,289840,4534,FALSE
224,2,GA,38817153.03,8889267.3,22176526.1,289840,4534,FALSE
224,3,GA,50240572.31,11252039.18,30065969.77,289840,4534,FALSE
224,4,GA,37745478.8,9370107.96,21962484.79,289840,4534,FALSE
224,5,GA,38328718.4,8355948.12,20345053.1,289840,4534,FALSE
224,6,GA,45993927.08,8793244.52,24690773.51,289840,4534,FALSE
224,7,GA,26816924.78,7818857.55,13930983.58,289840,4534,FALSE
224,8,GA,35705773.97,6868361.3,18716317.84,289840,4534,FALSE
224,9,GA,44860242.74,8750412.71,24916975.06,289840,4534,FALSE
224,10,GA,39155718.68,7417967.31,20530326.37,289840,4534,FALSE
224,11,GA,35277784.86,7190465.99,19483704.59,289840,4534,FALSE
224,12,GA,43791295.02,8905936.82,24374178.13,289840,4534,FALSE
225,1,IL,24993710.31,5094105.99,12850063.76,0,4687,TRUE
225,2,IL,21619217.87,5453747.41,11222026.38,0,4687,TRUE
225,3,IL,25137004.48,6280843.76,12552525.81,0,4687,TRUE
225,4,IL,21393547.8,4600380.19,10153949.75,0,4687,TRUE
225,5,IL,21624058.91,4645900.81,10446700.18,0,4687,TRUE
225,6,IL,26962257.19,5908525.9,13251176.08,0,4687,TRUE
225,7,IL,22079557.71,4857369,10414784.55,0,4687,TRUE
225,8,IL,22183762.78,5061043.96,10801580.55,0,4687,TRUE
225,9,IL,27794685.34,6041567,13618068.5,0,4687,TRUE
225,10,IL,21472891.8,5161908.55,10329955.68,0,4687,TRUE
225,11,IL,25602935.63,4947340.69,12418551.87,0,4687,TRUE
225,12,IL,28565332.26,6185507.17,14111436.06,0,4687,TRUE
226,1,GA,27903683.83,6187784.03,15100077.51,136340,4611,FALSE
226,2,GA,29506558.09,6253785.33,16238715.37,136340,4611,FALSE
226,3,GA,41486842.4,8019219.94,23075191.07,136340,4611,FALSE
226,4,GA,33551779.12,6283466.93,18043347.02,136340,4611,FALSE
226,5,GA,28548277.13,6224798.64,14887016.73,136340,4611,FALSE
226,6,GA,37137236.82,7921894.73,20535169.55,136340,4611,FALSE
226,7,GA,27330414.58,6794751.73,14559225.26,136340,4611,FALSE
226,8,GA,28901306.84,6470287.98,15354147.88,136340,4611,FALSE
226,9,GA,35784613.74,7699366.21,19289696.1,136340,4611,FALSE
226,10,GA,28554690.1,6275429.53,15226281.9,136340,4611,FALSE
226,11,GA,30089846.79,6233272.72,16776853.76,136340,4611,FALSE
226,12,GA,36173920.9,8251579.22,20427703.81,136340,4611,FALSE
227,1,CA,21799469.78,6662980.33,11642380.84,178330,4400,FALSE
227,2,CA,22126541.8,5074533.58,11448859.59,178330,4400,FALSE
227,3,CA,31224140.19,5851849.84,16061105.37,178330,4400,FALSE
227,4,CA,18258422.07,5122137.6,9290593.43,178330,4400,FALSE
227,5,CA,21023585.34,4549622.06,11748786.23,178330,4400,FALSE
227,6,CA,22322358,5457224.57,11837808,178330,4400,FALSE
227,7,CA,15681465.83,5744631.42,7240512.77,178330,4400,FALSE
227,8,CA,19553259.54,4191745.72,9268652.89,178330,4400,FALSE
227,9,CA,22322946.17,4965068.41,10821685.83,178330,4400,FALSE
227,10,CA,17249096.68,4741436.01,8858171.1,178330,4400,FALSE
227,11,CA,16822339.58,4271950.29,8994834.26,178330,4400,FALSE
227,12,CA,22024369.24,5479400.88,12600883.32,178330,4400,FALSE
228,1,TX,5366953.074,3358818.6,3081150.1,57680,4531,FALSE
228,2,TX,12488261.35,4164718.35,6986664.99,57680,4531,FALSE
228,3,TX,13067332.34,5149438.17,6561766.88,57680,4531,FALSE
228,4,TX,9531911.138,4537132.28,5331942.61,57680,4531,FALSE
228,5,TX,18368321.64,3744665.09,9183762.18,57680,4531,FALSE
228,6,TX,25709712.44,5308014.81,12231877.98,57680,4531,FALSE
228,7,TX,17879048,4787071.82,8751780.45,57680,4531,FALSE
228,8,TX,24792467.86,5189197.01,11510032.44,57680,4531,FALSE
228,9,TX,30797396.17,5563908.99,14974076.15,57680,4531,FALSE
228,10,TX,29500704.39,4735636.31,13678595.89,57680,4531,FALSE
228,11,TX,27020983.23,5469228.13,12795269.8,57680,4531,FALSE
228,12,TX,29925741.09,6021089.73,14153603.66,57680,4531,FALSE
229,1,CA,16318323.49,5308616.03,7752887.52,124880,4457,FALSE
229,2,CA,17455701.26,4605612.13,8698237.99,124880,4457,FALSE
229,3,CA,17002633.79,5313879.9,8010102.68,124880,4457,FALSE
229,4,CA,14269044.41,4325646.56,7027543.02,124880,4457,FALSE
229,5,CA,17815126.82,4166634.44,8585809.34,124880,4457,FALSE
229,6,CA,18962900,5827981.5,9595501.38,124880,4457,FALSE
229,7,CA,18055213.02,5626041.57,8844241.39,124880,4457,FALSE
229,8,CA,22251152.56,5507662.86,10886074.06,124880,4457,FALSE
229,9,CA,29614947.06,6734947.28,14625383.12,124880,4457,FALSE
229,10,CA,23092263.06,5603668.51,11227894.56,124880,4457,FALSE
229,11,CA,21995987.62,5792772.38,10615580.23,124880,4457,FALSE
229,12,CA,29825074.98,7188926.3,15326780.93,124880,4457,FALSE
230,1,CA,6841863.532,2031197.81,3438883.55,61800,4319,FALSE
230,2,CA,7045071.57,1698027.16,3475067.98,61800,4319,FALSE
230,3,CA,7760705.148,1930804.16,4236108.8,61800,4319,FALSE
230,4,CA,5465256.12,1680392.7,2531790.23,61800,4319,FALSE
230,5,CA,5470515.546,1445979.13,2158025.17,61800,4319,FALSE
230,6,CA,5232897.338,1632355.96,2466273.67,61800,4319,FALSE
230,7,CA,3307785.286,2034026.71,1644293.78,61800,4319,FALSE
230,8,CA,8319826.655,1607636.97,4340669.33,61800,4319,FALSE
230,9,CA,8157982.657,1897522.09,4410821.82,61800,4319,FALSE
230,10,CA,5078960.844,1550963.8,3171304.53,61800,4319,FALSE
230,11,CA,6116891.426,1732584.32,3538457.52,61800,4319,FALSE
230,12,CA,10424415.87,2263310.75,5522222.85,61800,4319,FALSE
231,1,NJ,17843414.96,4315737.81,11801012.58,146390,4390,FALSE
231,2,NJ,16537210.31,4286419.77,10452560.84,146390,4390,FALSE
231,3,NJ,19925458.37,4486654.74,12530089.26,146390,4390,FALSE
231,4,NJ,19690880.53,3866837.76,12661576.61,146390,4390,FALSE
231,5,NJ,17065254.29,3265965.76,11464329.26,146390,4390,FALSE
231,6,NJ,18526288.2,4627471.98,12078438.38,146390,4390,FALSE
231,7,NJ,16784063.15,3583840.93,9911054.61,146390,4390,FALSE
231,8,NJ,16360125.86,3887636.31,9826075.54,146390,4390,FALSE
231,9,NJ,19433365.8,4722856.81,10464252.72,146390,4390,FALSE
231,10,NJ,14974849.89,3968452.6,8355175.74,146390,4390,FALSE
231,11,NJ,16896068.84,4009674.05,10228607.14,146390,4390,FALSE
231,12,NJ,24014234.23,4737516.96,14814582.63,146390,4390,FALSE
232,1,GA,13179590.92,2991874.03,7327935.19,100970,4464,FALSE
232,2,GA,12370558.77,2958638.48,7300957.45,100970,4464,FALSE
232,3,GA,16031751.35,3249635.86,8437989.81,100970,4464,FALSE
232,4,GA,12333161.76,2913018.43,6554263.99,100970,4464,FALSE
232,5,GA,12704588.99,3068048.8,7007376.41,100970,4464,FALSE
232,6,GA,17142197.49,3576865.4,9416308.08,100970,4464,FALSE
232,7,GA,9061142.407,3561212.36,4673855.49,100970,4464,FALSE
232,8,GA,12125315.15,2985974.36,6428947.21,100970,4464,FALSE
232,9,GA,14360240.12,3437247.88,7765070.47,100970,4464,FALSE
232,10,GA,10283960.61,2870204.17,5705050.78,100970,4464,FALSE
232,11,GA,11163540.64,2173489.51,6645823.5,100970,4464,FALSE
232,12,GA,17783620.12,3726267.66,9826284.94,100970,4464,FALSE
233,1,TX,44281237.2,9269303.04,20519460.51,5200,4778,FALSE
233,2,TX,47469133.07,7455116.27,23278200.24,5200,4778,FALSE
233,3,TX,52838081.7,8993360.73,26122491.56,5200,4778,FALSE
233,4,TX,38590859,6742543.01,18387083.54,5200,4778,FALSE
233,5,TX,39075694.15,6726726.89,18453310.7,5200,4778,FALSE
233,6,TX,51317764.29,8877995.49,22073336.52,5200,4778,FALSE
233,7,TX,37138754.75,6929397.15,13866331.07,5200,4778,FALSE
233,8,TX,47157774.53,7213719.2,19522462.12,5200,4778,FALSE
233,9,TX,56339687.86,9177827.3,25779317.46,5200,4778,FALSE
233,10,TX,44597798.52,8065664.82,21102235.45,5200,4778,FALSE
233,11,TX,46668147.76,7780269.2,22144010.25,5200,4778,FALSE
233,12,TX,54741504.03,9920677.38,26136754.24,5200,4778,FALSE
234,1,TX,23194065.89,5561376.29,11013662.92,171190,4561,FALSE
234,2,TX,29412075.88,5393486.24,14267202.07,171190,4561,FALSE
234,3,TX,37090680.85,6745878.02,17807001.84,171190,4561,FALSE
234,4,TX,26105806.07,5448528.29,13469655.82,171190,4561,FALSE
234,5,TX,26106974,5185525.92,12487346.44,171190,4561,FALSE
234,6,TX,37513915.62,7083560.27,20109780.41,171190,4561,FALSE
234,7,TX,31205242.97,5541152.62,16549174.69,171190,4561,FALSE
234,8,TX,34782354.21,6103888.07,18492338.82,171190,4561,FALSE
234,9,TX,42872797.21,7436437.58,22182832.22,171190,4561,FALSE
234,10,TX,34230421.28,6352366.41,17942447.48,171190,4561,FALSE
234,11,TX,31263317.55,5846856.04,16042997.16,171190,4561,FALSE
234,12,TX,41189563.66,7422122.72,21350466.83,171190,4561,FALSE
235,1,CA,21115806.33,4919489.09,11946025.45,297190,4389,FALSE
235,2,CA,27258049.33,4757135.75,14969544.05,297190,4389,FALSE
235,3,CA,31796164.02,5428184.79,16468085.8,297190,4389,FALSE
235,4,CA,26735736.3,4989399.86,14434947.47,297190,4389,FALSE
235,5,CA,20731609.83,5092993.58,11094752.51,297190,4389,FALSE
235,6,CA,32450368.35,6012383.56,16837179.36,297190,4389,FALSE
235,7,CA,22039748.19,5124125.48,11147077.27,297190,4389,FALSE
235,8,CA,23768635.01,6303131.54,12571671.85,297190,4389,FALSE
235,9,CA,29616518.8,4855686.44,15423034.9,297190,4389,FALSE
235,10,CA,28433419.05,5208152.58,14940524.51,297190,4389,FALSE
235,11,CA,28980683.88,5770914.25,15195423.73,297190,4389,FALSE
235,12,CA,28571604.73,6397149.7,14944322.8,297190,4389,FALSE
236,1,TX,50779017.12,9574938.47,26508837.63,255500,4496,FALSE
236,2,TX,54186857.34,10146987.75,28315963.04,255500,4496,FALSE
236,3,TX,59391347.47,10651703.38,31444930.88,255500,4496,FALSE
236,4,TX,50456853.88,8588885.73,25398645.02,255500,4496,FALSE
236,5,TX,46164840.66,8785383.46,23214101.77,255500,4496,FALSE
236,6,TX,53613657.1,10298345.11,28967386.87,255500,4496,FALSE
236,7,TX,40351868.68,8562494.63,20177758.6,255500,4496,FALSE
236,8,TX,48851004.26,8881955.6,26008706.52,255500,4496,FALSE
236,9,TX,58826601.23,10611966.51,29534869.16,255500,4496,FALSE
236,10,TX,48895261.14,8879710.36,24341419.71,255500,4496,FALSE
236,11,TX,49161664.62,7746236.12,26724913.33,255500,4496,FALSE
236,12,TX,40818056.17,10470429.91,22712526.66,255500,4496,FALSE
237,1,CO,13149744.32,3586454.75,7215982.8,69280,4404,FALSE
237,2,CO,14653831.92,2918206.71,7904640.66,69280,4404,FALSE
237,3,CO,15905179.5,3348621.01,8305671.84,69280,4404,FALSE
237,4,CO,11116721.59,3669221.69,5508564.55,69280,4404,FALSE
237,5,CO,14638561.41,3167240.9,7510813.07,69280,4404,FALSE
237,6,CO,14193682.25,4441905.36,7098178.71,69280,4404,FALSE
237,7,CO,9748676.984,3548188.36,4487508.97,69280,4404,FALSE
237,8,CO,17525957.28,3500698.71,8649587.65,69280,4404,FALSE
237,9,CO,14250027.58,4417946.85,7254731.77,69280,4404,FALSE
237,10,CO,12716338.77,3129396.59,6048008.08,69280,4404,FALSE
237,11,CO,8252235.123,3285808.7,4744566.61,69280,4404,FALSE
237,12,CO,20726291.52,4060244.78,10308099.81,69280,4404,FALSE
238,1,IL,58570411.7,15901327.26,30532665.47,558320,4527,FALSE
238,2,IL,54150099.71,12489021.18,27455345.96,558320,4527,FALSE
238,3,IL,78053805.99,14954866.27,40276977.37,558320,4527,FALSE
238,4,IL,53315907.36,11958835.19,26301050.08,558320,4527,FALSE
238,5,IL,47491068.77,12008185.45,24447957.34,558320,4527,FALSE
238,6,IL,63407090.32,15007777.39,32274771.04,558320,4527,FALSE
238,7,IL,57758312.3,11796305.82,27941555.35,558320,4527,FALSE
238,8,IL,68126374.01,12590998.96,34053080.7,558320,4527,FALSE
238,9,IL,71953155.89,15382738.18,36485827.81,558320,4527,FALSE
238,10,IL,64399082.83,15032744.39,31500128.62,558320,4527,FALSE
238,11,IL,70182093.33,13009447.67,35521481.04,558320,4527,FALSE
238,12,IL,95881908.4,17856542.43,47489861.59,558320,4527,FALSE
239,1,CA,36603990.46,5939530.31,20000376.31,138140,4593,FALSE
239,2,CA,38380018.66,6778036.52,19922156.23,138140,4593,FALSE
239,3,CA,41349929.09,7555843.62,20656958.36,138140,4593,FALSE
239,4,CA,35303164.78,6397267.83,18842033.18,138140,4593,FALSE
239,5,CA,38521376.42,6061145.76,20115338.3,138140,4593,FALSE
239,6,CA,41180779.56,8146054.82,21129864.64,138140,4593,FALSE
239,7,CA,34133937.55,6711120.84,16484266.01,138140,4593,FALSE
239,8,CA,38603778.5,6604358.26,21040446.15,138140,4593,FALSE
239,9,CA,51186459.07,7884077.82,27292672.04,138140,4593,FALSE
239,10,CA,41733887.35,7652986.36,21918203.93,138140,4593,FALSE
239,11,CA,47282795.99,7519598.1,25372803.29,138140,4593,FALSE
239,12,CA,57301024.69,8856105.18,30049349.42,138140,4593,FALSE
240,1,NJ,35006593.84,8408952.24,19558819.98,317310,4423,FALSE
240,2,NJ,31815686.34,8150293.87,17928372.76,317310,4423,FALSE
240,3,NJ,40676551.89,9563162.81,21126588.08,317310,4423,FALSE
240,4,NJ,35108219.81,7049704.32,20116183.24,317310,4423,FALSE
240,5,NJ,31423187.55,7254022.18,17834570.86,317310,4423,FALSE
240,6,NJ,37269357.72,10265024.97,20924519.91,317310,4423,FALSE
240,7,NJ,24929720.67,7916931.6,14330871.86,317310,4423,FALSE
240,8,NJ,27132191.78,7634928,15079876.81,317310,4423,FALSE
240,9,NJ,44006540.39,10291658.51,24147475.68,317310,4423,FALSE
240,10,NJ,26973910.18,8401680.16,13744219.48,317310,4423,FALSE
240,11,NJ,28898215.57,8838099.71,14594791.3,317310,4423,FALSE
240,12,NJ,36588621.27,11561768.12,19271825.56,317310,4423,FALSE
241,1,CA,26907113.83,8968473.03,13308987.71,258430,4446,FALSE
241,2,CA,25422128.42,6882351.52,13126164.02,258430,4446,FALSE
241,3,CA,37723859.18,6579171.01,20022009.1,258430,4446,FALSE
241,4,CA,22292489.17,5750461.89,11378381.07,258430,4446,FALSE
241,5,CA,20838760.46,6018225.59,10573928.5,258430,4446,FALSE
241,6,CA,33880358.7,6511910.93,16527411.74,258430,4446,FALSE
241,7,CA,20007244.37,4945247.83,9454563.33,258430,4446,FALSE
241,8,CA,30919156.25,5668121.64,15022186.52,258430,4446,FALSE
241,9,CA,32225396.41,5477885.66,16801172.16,258430,4446,FALSE
241,10,CA,26457030.67,4196320.71,13241870,258430,4446,FALSE
241,11,CA,15476441.66,4161586.09,8316281.53,258430,4446,FALSE
241,12,CA,32071987.4,6843696.79,16024314.89,258430,4446,FALSE
242,1,IL,22444987.82,4548013.66,12967660.3,39270,4450,FALSE
242,2,IL,16808983.13,4322029.38,9706774.95,39270,4450,FALSE
242,3,IL,22246354.44,4336329.9,12669299.06,39270,4450,FALSE
242,4,IL,22989493.48,4004377.43,13273630.08,39270,4450,FALSE
242,5,IL,19497141.38,3863318.25,11072422.3,39270,4450,FALSE
242,6,IL,26134917.24,5593522.45,14751021.37,39270,4450,FALSE
242,7,IL,18505874.08,4826797.88,10051061.44,39270,4450,FALSE
242,8,IL,15089458.75,4295664.45,9267729.15,39270,4450,FALSE
242,9,IL,16693972.11,5080641.28,9233599.93,39270,4450,FALSE
242,10,IL,17994099.16,4153487.85,10069199.11,39270,4450,FALSE
242,11,IL,16601302.02,4546805.72,8957456.52,39270,4450,FALSE
242,12,IL,15283543.87,5067254.99,9244297.19,39270,4450,FALSE
243,1,GA,54164991.44,14271689.49,30387629.04,268170,4462,FALSE
243,2,GA,61352067.53,11912891.58,35972941.55,268170,4462,FALSE
243,3,GA,72866291.62,14480876.52,42394425,268170,4462,FALSE
